index,Id,Name,Year,Gender,Count
4172,1073625,Lashana,1990,F,24
4173,1073626,Latoshia,1990,F,24
4174,1073627,Ligia,1990,F,24
4175,1073628,Linzie,1990,F,24
4176,1073629,Lisett,1990,F,24
4177,1073630,Lissett,1990,F,24
4178,1073631,Lizbet,1990,F,24
4179,1073632,Lyn,1990,F,24
4180,1073633,Madonna,1990,F,24
4181,1073634,Mariadejesus,1990,F,24
4182,1073635,Mario,1990,F,24
4183,1073636,Massiel,1990,F,24
4184,1073637,Matilde,1990,F,24
4185,1073638,Mattea,1990,F,24
4186,1073639,Milagro,1990,F,24
4187,1073640,Natoshia,1990,F,24
4188,1073641,Neely,1990,F,24
4189,1073642,Nicholette,1990,F,24
4190,1073643,Nola,1990,F,24
4191,1073644,Quinisha,1990,F,24
4192,1073645,Rafaela,1990,F,24
4193,1073646,Raleigh,1990,F,24
4194,1073647,Randall,1990,F,24
4195,1073648,Ravensymone,1990,F,24
4196,1073649,Rhiana,1990,F,24
4197,1073650,Ria,1990,F,24
4198,1073651,Ruthann,1990,F,24
4199,1073652,Samanth,1990,F,24
4200,1073653,Sayra,1990,F,24
4201,1073654,Scott,1990,F,24
4202,1073655,Season,1990,F,24
4203,1073656,Shaley,1990,F,24
4204,1073657,Shalisha,1990,F,24
4205,1073658,Sharrell,1990,F,24
4206,1073659,Shawnice,1990,F,24
4207,1073660,Shenna,1990,F,24
4208,1073661,Sherie,1990,F,24
4209,1073662,Siarra,1990,F,24
4210,1073663,Silvana,1990,F,24
4211,1073664,Siomara,1990,F,24
4212,1073665,Stepanie,1990,F,24
4213,1073666,Subrina,1990,F,24
4214,1073667,Taneesha,1990,F,24
4215,1073668,Tarryn,1990,F,24
4216,1073669,Taya,1990,F,24
4217,1073670,Tenaya,1990,F,24
4218,1073671,Tesa,1990,F,24
4219,1073672,Teshia,1990,F,24
4220,1073673,Tiah,1990,F,24
4221,1073674,Tiffanee,1990,F,24
4222,1073675,Timeka,1990,F,24
4223,1073676,Tobi,1990,F,24
4224,1073677,Tonja,1990,F,24
4225,1073678,Tyiesha,1990,F,24
4226,1073679,Vy,1990,F,24
4227,1073680,Yohana,1990,F,24
4228,1073681,Aaren,1990,F,23
4229,1073682,Adia,1990,F,23
4230,1073683,Adreana,1990,F,23
4231,1073684,Adrina,1990,F,23
4232,1073685,Agnieszka,1990,F,23
4233,1073686,Ahna,1990,F,23
4234,1073687,Airel,1990,F,23
4235,1073688,Aleida,1990,F,23
4236,1073689,Alesandra,1990,F,23
4237,1073690,Alicen,1990,F,23
4238,1073691,Allycia,1990,F,23
4239,1073692,Anabelle,1990,F,23
4240,1073693,Analaura,1990,F,23
4241,1073694,Anayeli,1990,F,23
4242,1073695,Anica,1990,F,23
4243,1073696,Argelia,1990,F,23
4244,1073697,Aris,1990,F,23
4245,1073698,Arriel,1990,F,23
4246,1073699,Ashlynne,1990,F,23
4247,1073700,Aubri,1990,F,23
4248,1073701,August,1990,F,23
4249,1073702,Azalea,1990,F,23
4250,1073703,Azure,1990,F,23
4251,1073704,Baylie,1990,F,23
4252,1073705,Bliss,1990,F,23
4253,1073706,Bryttani,1990,F,23
4254,1073707,Cailee,1990,F,23
4255,1073708,Camellia,1990,F,23
4256,1073709,Camryn,1990,F,23
4257,1073710,Carline,1990,F,23
4258,1073711,Carrisa,1990,F,23
4259,1073712,Cassandre,1990,F,23
4260,1073713,Catina,1990,F,23
4261,1073714,Caylin,1990,F,23
4262,1073715,Cesily,1990,F,23
4263,1073716,Chancey,1990,F,23
4264,1073717,Chelcee,1990,F,23
4265,1073718,Chole,1990,F,23
4266,1073719,Christene,1990,F,23
4267,1073720,Chrystina,1990,F,23
4268,1073721,Coretta,1990,F,23
4269,1073722,Damara,1990,F,23
4270,1073723,Damonica,1990,F,23
4271,1073724,Danni,1990,F,23
4272,1073725,Darleen,1990,F,23
4273,1073726,Davita,1990,F,23
4274,1073727,Denee,1990,F,23
4275,1073728,Dinora,1990,F,23
4276,1073729,Ellyse,1990,F,23
4277,1073730,Enid,1990,F,23
4278,1073731,Ericca,1990,F,23
4279,1073732,Frederica,1990,F,23
4280,1073733,Gao,1990,F,23
4281,1073734,Genie,1990,F,23
4282,1073735,Gregory,1990,F,23
4283,1073736,Hanh,1990,F,23
4284,1073737,Huong,1990,F,23
4285,1073738,Irina,1990,F,23
4286,1073739,Jaden,1990,F,23
4287,1073740,Jamye,1990,F,23
4288,1073741,Jaquana,1990,F,23
4289,1073742,Jera,1990,F,23
4290,1073743,Jerry,1990,F,23
4291,1073744,Jesi,1990,F,23
4292,1073745,Jonisha,1990,F,23
4293,1073746,Jonni,1990,F,23
4294,1073747,Jovonna,1990,F,23
4295,1073748,Kaeley,1990,F,23
4296,1073749,Kailin,1990,F,23
4297,1073750,Karessa,1990,F,23
4298,1073751,Karisha,1990,F,23
4299,1073752,Kasara,1990,F,23
4300,1073753,Katelan,1990,F,23
4301,1073754,Kathyrn,1990,F,23
4302,1073755,Katty,1990,F,23
4303,1073756,Kayln,1990,F,23
4304,1073757,Kayse,1990,F,23
4305,1073758,Kaytie,1990,F,23
4306,1073759,Keianna,1990,F,23
4307,1073760,Keith,1990,F,23
4308,1073761,Kelle,1990,F,23
4309,1073762,Khaliah,1990,F,23
4310,1073763,Kimaya,1990,F,23
4311,1073764,Kimbra,1990,F,23
4312,1073765,Krislyn,1990,F,23
4313,1073766,Krystalyn,1990,F,23
4314,1073767,Laneisha,1990,F,23
4315,1073768,Lashundra,1990,F,23
4316,1073769,Laurissa,1990,F,23
4317,1073770,Lenore,1990,F,23
4318,1073771,Leondra,1990,F,23
4319,1073772,Leta,1990,F,23
4320,1073773,Letty,1990,F,23
4321,1073774,Lezlie,1990,F,23
4322,1073775,Lindi,1990,F,23
4323,1073776,Lynae,1990,F,23
4324,1073777,Makenzi,1990,F,23
4325,1073778,Malyssa,1990,F,23
4326,1073779,Maricel,1990,F,23
4327,1073780,Mariya,1990,F,23
4328,1073781,Markeshia,1990,F,23
4329,1073782,Marlayna,1990,F,23
4330,1073783,Marquise,1990,F,23
4331,1073784,Maygan,1990,F,23
4332,1073785,Melba,1990,F,23
4333,1073786,Mikia,1990,F,23
4334,1073787,My,1990,F,23
4335,1073788,Naisha,1990,F,23
4336,1073789,Nikisha,1990,F,23
4337,1073790,Nou,1990,F,23
4338,1073791,Payton,1990,F,23
4339,1073792,Raena,1990,F,23
4340,1073793,Raizel,1990,F,23
4341,1073794,Raneisha,1990,F,23
4342,1073795,Raquelle,1990,F,23
4343,1073796,Rasheedah,1990,F,23
4344,1073797,Remi,1990,F,23
4345,1073798,Safiya,1990,F,23
4346,1073799,Saidah,1990,F,23
4347,1073800,Saralyn,1990,F,23
4348,1073801,Shalon,1990,F,23
4349,1073802,Shalynn,1990,F,23
4350,1073803,Shaquitta,1990,F,23
4351,1073804,Shareen,1990,F,23
4352,1073805,Shaunda,1990,F,23
4353,1073806,Shauntae,1990,F,23
4354,1073807,Shaylynn,1990,F,23
4355,1073808,Shealyn,1990,F,23
4356,1073809,Sheng,1990,F,23
4357,1073810,Sherilyn,1990,F,23
4358,1073811,Shontay,1990,F,23
4359,1073812,Siena,1990,F,23
4360,1073813,Siri,1990,F,23
4361,1073814,Sonni,1990,F,23
4362,1073815,Suzana,1990,F,23
4363,1073816,Sydne,1990,F,23
4364,1073817,Tahlia,1990,F,23
4365,1073818,Taleah,1990,F,23
4366,1073819,Talor,1990,F,23
4367,1073820,Tamarra,1990,F,23
4368,1073821,Tasheka,1990,F,23
4369,1073822,Terika,1990,F,23
4370,1073823,Timber,1990,F,23
4371,1073824,Tinesha,1990,F,23
4372,1073825,Toi,1990,F,23
4373,1073826,Trevor,1990,F,23
4374,1073827,Vienna,1990,F,23
4375,1073828,Vivien,1990,F,23
4376,1073829,Vivienne,1990,F,23
4377,1073830,Yaneli,1990,F,23
4378,1073831,Abigael,1990,F,22
4379,1073832,Aditi,1990,F,22
4380,1073833,Aidee,1990,F,22
4381,1073834,Alaa,1990,F,22
4382,1073835,Aletha,1990,F,22
4383,1073836,Alta,1990,F,22
4384,1073837,Andreanna,1990,F,22
4385,1073838,Angelene,1990,F,22
4386,1073839,Ari,1990,F,22
4387,1073840,Artavia,1990,F,22
4388,1073841,Asusena,1990,F,22
4389,1073842,Bethanne,1990,F,22
4390,1073843,Blakely,1990,F,22
4391,1073844,Brette,1990,F,22
4392,1073845,Brittane,1990,F,22
4393,1073846,Bryna,1990,F,22
4394,1073847,Camry,1990,F,22
4395,1073848,Carlissa,1990,F,22
4396,1073849,Chance,1990,F,22
4397,1073850,Chesney,1990,F,22
4398,1073851,Cheyenna,1990,F,22
4399,1073852,Clarisse,1990,F,22
4400,1073853,Danee,1990,F,22
4401,1073854,Danessa,1990,F,22
4402,1073855,Darielle,1990,F,22
4403,1073856,Dashia,1990,F,22
4404,1073857,Demetrius,1990,F,22
4405,1073858,Deneisha,1990,F,22
4406,1073859,Dia,1990,F,22
4407,1073860,Diedre,1990,F,22
4408,1073861,Donnisha,1990,F,22
4409,1073862,Dori,1990,F,22
4410,1073863,Eleana,1990,F,22
4411,1073864,Elin,1990,F,22
4412,1073865,Elinor,1990,F,22
4413,1073866,Erick,1990,F,22
4414,1073867,Felisa,1990,F,22
4415,1073868,Flavia,1990,F,22
4416,1073869,Gardenia,1990,F,22
4417,1073870,Georgianna,1990,F,22
4418,1073871,Germaine,1990,F,22
4419,1073872,Gerri,1990,F,22
4420,1073873,Heavenly,1990,F,22
4421,1073874,Hillarie,1990,F,22
4422,1073875,Jameelah,1990,F,22
4423,1073876,Jannah,1990,F,22
4424,1073877,Jara,1990,F,22
4425,1073878,Jeena,1990,F,22
4426,1073879,Joella,1990,F,22
4427,1073880,Joie,1990,F,22
4428,1073881,Karianne,1990,F,22
4429,1073882,Karimah,1990,F,22
4430,1073883,Kasia,1990,F,22
4431,1073884,Katelynd,1990,F,22
4432,1073885,Keasha,1990,F,22
4433,1073886,Keeli,1990,F,22
4434,1073887,Kensey,1990,F,22
4435,1073888,Keyerra,1990,F,22
4436,1073889,Korri,1990,F,22
4437,1073890,Kourtnee,1990,F,22
4438,1073891,Krystan,1990,F,22
4439,1073892,Kymberlee,1990,F,22
4440,1073893,Lamisha,1990,F,22
4441,1073894,Laquasha,1990,F,22
4442,1073895,Larisha,1990,F,22
4443,1073896,Latecia,1990,F,22
4444,1073897,Leesha,1990,F,22
4445,1073898,Lenae,1990,F,22
4446,1073899,Leonora,1990,F,22
4447,1073900,Letecia,1990,F,22
4448,1073901,Lexy,1990,F,22
4449,1073902,Linzi,1990,F,22
4450,1073903,Lyndee,1990,F,22
4451,1073904,Lynnsey,1990,F,22
4452,1073905,Machelle,1990,F,22
4453,1073906,Maggi,1990,F,22
4454,1073907,Malena,1990,F,22
4455,1073908,Marcelle,1990,F,22
4456,1073909,Maricarmen,1990,F,22
4457,1073910,Marlie,1990,F,22
4458,1073911,Marlina,1990,F,22
4459,1073912,Marva,1990,F,22
4460,1073913,Marylynn,1990,F,22
4461,1073914,Mckenzi,1990,F,22
4462,1073915,Megha,1990,F,22
4463,1073916,Memory,1990,F,22
4464,1073917,Merritt,1990,F,22
4465,1073918,Mi,1990,F,22
4466,1073919,Mikel,1990,F,22
4467,1073920,Misa,1990,F,22
4468,1073921,Monalisa,1990,F,22
4469,1073922,Mychelle,1990,F,22
4470,1073923,Narissa,1990,F,22
4471,1073924,Nicolina,1990,F,22
4472,1073925,Nya,1990,F,22
4473,1073926,Oscar,1990,F,22
4474,1073927,Perry,1990,F,22
4475,1073928,Prisma,1990,F,22
4476,1073929,Quenisha,1990,F,22
4477,1073930,Quinesha,1990,F,22
4478,1073931,Raeven,1990,F,22
4479,1073932,Rakia,1990,F,22
4480,1073933,Rashawnda,1990,F,22
4481,1073934,Rayne,1990,F,22
4482,1073935,Rivkah,1990,F,22
4483,1073936,Saida,1990,F,22
4484,1073937,Sandie,1990,F,22
4485,1073938,Sanjuana,1990,F,22
4486,1073939,Sarra,1990,F,22
4487,1073940,Serene,1990,F,22
4488,1073941,Shada,1990,F,22
4489,1073942,Shakema,1990,F,22
4490,1073943,Shakerra,1990,F,22
4491,1073944,Shalamar,1990,F,22
4492,1073945,Shalimar,1990,F,22
4493,1073946,Shandy,1990,F,22
4494,1073947,Shaniquia,1990,F,22
4495,1073948,Sharaya,1990,F,22
4496,1073949,Sharise,1990,F,22
4497,1073950,Sharissa,1990,F,22
4498,1073951,Sharlee,1990,F,22
4499,1073952,Shianna,1990,F,22
4500,1073953,Shiela,1990,F,22
4501,1073954,Shontel,1990,F,22
4502,1073955,Sima,1990,F,22
4503,1073956,Sunita,1990,F,22
4504,1073957,Syeda,1990,F,22
4505,1073958,Talicia,1990,F,22
4506,1073959,Tanea,1990,F,22
4507,1073960,Tantania,1990,F,22
4508,1073961,Tanzania,1990,F,22
4509,1073962,Tashanna,1990,F,22
4510,1073963,Tashika,1990,F,22
4511,1073964,Teddi,1990,F,22
4512,1073965,Terran,1990,F,22
4513,1073966,Tiaira,1990,F,22
4514,1073967,Tran,1990,F,22
4515,1073968,Trish,1990,F,22
4516,1073969,Vida,1990,F,22
4517,1073970,Ximena,1990,F,22
4518,1073971,Zipporah,1990,F,22
4519,1073972,Zulma,1990,F,22
4520,1073973,Alberto,1990,F,21
4521,1073974,Alexie,1990,F,21
4522,1073975,Alicea,1990,F,21
4523,1073976,Allena,1990,F,21
4524,1073977,Altagracia,1990,F,21
4525,1073978,Amia,1990,F,21
4526,1073979,Anabell,1990,F,21
4527,1073980,Anaid,1990,F,21
4528,1073981,Andrina,1990,F,21
4529,1073982,Angeles,1990,F,21
4530,1073983,Anquanette,1990,F,21
4531,1073984,Armida,1990,F,21
4532,1073985,Ayisha,1990,F,21
4533,1073986,Batsheva,1990,F,21
4534,1073987,Berenise,1990,F,21
4535,1073988,Blima,1990,F,21
4536,1073989,Breeanne,1990,F,21
4537,1073990,Brena,1990,F,21
4538,1073991,Canesha,1990,F,21
4539,1073992,Carisma,1990,F,21
4540,1073993,Cassady,1990,F,21
4541,1073994,Channell,1990,F,21
4542,1073995,Chantay,1990,F,21
4543,1073996,Chayla,1990,F,21
4544,1073997,Chevelle,1990,F,21
4545,1073998,Chinyere,1990,F,21
4546,1073999,Christain,1990,F,21
4547,1074000,Corinn,1990,F,21
4548,1074001,Courtny,1990,F,21
4549,1074002,Cruz,1990,F,21
4550,1074003,Cyndy,1990,F,21
4551,1074004,Darien,1990,F,21
4552,1074005,Davon,1990,F,21
4553,1074006,Denyse,1990,F,21
4554,1074007,Diamonique,1990,F,21
4555,1074008,Dierra,1990,F,21
4556,1074009,Domenica,1990,F,21
4557,1074010,Doneisha,1990,F,21
4558,1074011,Dreama,1990,F,21
4559,1074012,Edlyn,1990,F,21
4560,1074013,Eduardo,1990,F,21
4561,1074014,Elizebeth,1990,F,21
4562,1074015,Emelie,1990,F,21
4563,1074016,Etta,1990,F,21
4564,1074017,Evelynn,1990,F,21
4565,1074018,Gisele,1990,F,21
4566,1074019,Halle,1990,F,21
4567,1074020,Hayle,1990,F,21
4568,1074021,Ilyssa,1990,F,21
4569,1074022,Irais,1990,F,21
4570,1074023,Isa,1990,F,21
4571,1074024,Jacee,1990,F,21
4572,1074025,Jackelin,1990,F,21
4573,1074026,Jalecia,1990,F,21
4574,1074027,Jalesia,1990,F,21
4575,1074028,Jalysa,1990,F,21
4576,1074029,Jameisha,1990,F,21
4577,1074030,Jamelia,1990,F,21
4578,1074031,Janica,1990,F,21
4579,1074032,Jaquisha,1990,F,21
4580,1074033,Jared,1990,F,21
4581,1074034,Jayci,1990,F,21
4582,1074035,Jennalee,1990,F,21
4583,1074036,Jessilyn,1990,F,21
4584,1074037,Jona,1990,F,21
4585,1074038,Jordanna,1990,F,21
4586,1074039,Joseline,1990,F,21
4587,1074040,Kalei,1990,F,21
4588,1074041,Kareen,1990,F,21
4589,1074042,Kasheena,1990,F,21
4590,1074043,Kashia,1990,F,21
4591,1074044,Kathlene,1990,F,21
4592,1074045,Kathrina,1990,F,21
4593,1074046,Katiana,1990,F,21
4594,1074047,Kawana,1990,F,21
4595,1074048,Keleigh,1990,F,21
4596,1074049,Kellianne,1990,F,21
4597,1074050,Kellsey,1990,F,21
4598,1074051,Kerrin,1990,F,21
4599,1074052,Kitty,1990,F,21
4600,1074053,Kristeen,1990,F,21
4601,1074054,Kyera,1990,F,21
4602,1074055,Lamanda,1990,F,21
4603,1074056,Lamia,1990,F,21
4604,1074057,Laporsche,1990,F,21
4605,1074058,Leisa,1990,F,21
4606,1074059,Leola,1990,F,21
4607,1074060,Lesha,1990,F,21
4608,1074061,Liesl,1990,F,21
4609,1074062,Lorinda,1990,F,21
4610,1074063,Lura,1990,F,21
4611,1074064,Lynsi,1990,F,21
4612,1074065,Lysa,1990,F,21
4613,1074066,Madelene,1990,F,21
4614,1074067,Mahala,1990,F,21
4615,1074068,Manisha,1990,F,21
4616,1074069,Marche,1990,F,21
4617,1074070,Margeaux,1990,F,21
4618,1074071,Maritsa,1990,F,21
4619,1074072,Marshay,1990,F,21
4620,1074073,Marysa,1990,F,21
4621,1074074,Maurissa,1990,F,21
4622,1074075,Medina,1990,F,21
4623,1074076,Meesha,1990,F,21
4624,1074077,Mei,1990,F,21
4625,1074078,Meighan,1990,F,21
4626,1074079,Meliza,1990,F,21
4627,1074080,Melodi,1990,F,21
4628,1074081,Merari,1990,F,21
4629,1074082,Micayla,1990,F,21
4630,1074083,Micheal,1990,F,21
4631,1074084,Micki,1990,F,21
4632,1074085,Midori,1990,F,21
4633,1074086,Mila,1990,F,21
4634,1074087,Mitchelle,1990,F,21
4635,1074088,Mitzy,1990,F,21
4636,1074089,Nadirah,1990,F,21
4637,1074090,Nanette,1990,F,21
4638,1074091,Nastasha,1990,F,21
4639,1074092,Natia,1990,F,21
4640,1074093,Nilda,1990,F,21
4641,1074094,Nyisha,1990,F,21
4642,1074095,Omayra,1990,F,21
4643,1074096,Peter,1990,F,21
4644,1074097,Quianna,1990,F,21
4645,1074098,Rabia,1990,F,21
4646,1074099,Rashae,1990,F,21
4647,1074100,Regine,1990,F,21
4648,1074101,Rickie,1990,F,21
4649,1074102,Robynn,1990,F,21
4650,1074103,Rowena,1990,F,21
4651,1074104,Rudi,1990,F,21
4652,1074105,Samanthia,1990,F,21
4653,1074106,Samar,1990,F,21
4654,1074107,Santa,1990,F,21
4655,1074108,Saskia,1990,F,21
4656,1074109,Sendy,1990,F,21
4657,1074110,Sera,1990,F,21
4658,1074111,Serafina,1990,F,21
4659,1074112,Shaday,1990,F,21
4660,1074113,Shakila,1990,F,21
4661,1074114,Shalana,1990,F,21
4662,1074115,Shanti,1990,F,21
4663,1074116,Sharena,1990,F,21
4664,1074117,Shaundra,1990,F,21
4665,1074118,Shawntay,1990,F,21
4666,1074119,Shawntell,1990,F,21
4667,1074120,Sherese,1990,F,21
4668,1074121,Shondra,1990,F,21
4669,1074122,Shontavia,1990,F,21
4670,1074123,Shontell,1990,F,21
4671,1074124,Shyra,1990,F,21
4672,1074125,Skyy,1990,F,21
4673,1074126,Soleil,1990,F,21
4674,1074127,Sully,1990,F,21
4675,1074128,Tal,1990,F,21
4676,1074129,Tanasha,1990,F,21
4677,1074130,Taneika,1990,F,21
4678,1074131,Tashae,1990,F,21
4679,1074132,Tashauna,1990,F,21
4680,1074133,Teairra,1990,F,21
4681,1074134,Teala,1990,F,21
4682,1074135,Terrah,1990,F,21
4683,1074136,Tonie,1990,F,21
4684,1074137,Vaness,1990,F,21
4685,1074138,Whitlee,1990,F,21
4686,1074139,Yashira,1990,F,21
4687,1074140,Ysamar,1990,F,21
4688,1074141,Zahira,1990,F,21
4689,1074142,Zeinab,1990,F,21
4690,1074143,Zoya,1990,F,21
4691,1074144,Abbe,1990,F,20
4692,1074145,Abrianna,1990,F,20
4693,1074146,Adair,1990,F,20
4694,1074147,Aiyana,1990,F,20
4695,1074148,Akela,1990,F,20
4696,1074149,Alexcia,1990,F,20
4697,1074150,Alexius,1990,F,20
4698,1074151,Alfreda,1990,F,20
4699,1074152,Alley,1990,F,20
4700,1074153,Amna,1990,F,20
4701,1074154,Anneke,1990,F,20
4702,1074155,Anthea,1990,F,20
4703,1074156,Ariadna,1990,F,20
4704,1074157,Arlette,1990,F,20
4705,1074158,Artisha,1990,F,20
4706,1074159,Aryana,1990,F,20
4707,1074160,Audreana,1990,F,20
4708,1074161,Aylssa,1990,F,20
4709,1074162,Bambi,1990,F,20
4710,1074163,Bari,1990,F,20
4711,1074164,Beverley,1990,F,20
4712,1074165,Blakeley,1990,F,20
4713,1074166,Branda,1990,F,20
4714,1074167,Breaunna,1990,F,20
4715,1074168,Breianna,1990,F,20
4716,1074169,Bridney,1990,F,20
4717,1074170,Brigit,1990,F,20
4718,1074171,Carlina,1990,F,20
4719,1074172,Carolanne,1990,F,20
4720,1074173,Charlese,1990,F,20
4721,1074174,Charletta,1990,F,20
4722,1074175,Chelci,1990,F,20
4723,1074176,Chenise,1990,F,20
4724,1074177,Chrysta,1990,F,20
4725,1074178,Ciana,1990,F,20
4726,1074179,Corena,1990,F,20
4727,1074180,Corynn,1990,F,20
4728,1074181,Courtnei,1990,F,20
4729,1074182,Cristie,1990,F,20
4730,1074183,Crystel,1990,F,20
4731,1074184,Dashawna,1990,F,20
4732,1074185,Dayla,1990,F,20
4733,1074186,December,1990,F,20
4734,1074187,Dejanae,1990,F,20
4735,1074188,Deloris,1990,F,20
4736,1074189,Destani,1990,F,20
4737,1074190,Dimitra,1990,F,20
4738,1074191,Dustie,1990,F,20
4739,1074192,Emmily,1990,F,20
4740,1074193,Ericia,1990,F,20
4741,1074194,Eulalia,1990,F,20
4742,1074195,Evelia,1990,F,20
4743,1074196,Evon,1990,F,20
4744,1074197,Gentry,1990,F,20
4745,1074198,Gigi,1990,F,20
4746,1074199,Gittel,1990,F,20
4747,1074200,Hala,1990,F,20
4748,1074201,Hinda,1990,F,20
4749,1074202,Hira,1990,F,20
4750,1074203,Huda,1990,F,20
4751,1074204,Italia,1990,F,20
4752,1074205,Jackilyn,1990,F,20
4753,1074206,Jamilia,1990,F,20
4754,1074207,Jamine,1990,F,20
4755,1074208,Jaritza,1990,F,20
4756,1074209,Jassmine,1990,F,20
4757,1074210,Javon,1990,F,20
4758,1074211,Jaynie,1990,F,20
4759,1074212,Jolyn,1990,F,20
4760,1074213,Jonita,1990,F,20
4761,1074214,Joselin,1990,F,20
4762,1074215,Judi,1990,F,20
4763,1074216,Kaitlynne,1990,F,20
4764,1074217,Kamila,1990,F,20
4765,1074218,Kansas,1990,F,20
4766,1074219,Karrissa,1990,F,20
4767,1074220,Katera,1990,F,20
4768,1074221,Katrena,1990,F,20
4769,1074222,Kea,1990,F,20
4770,1074223,Kelliann,1990,F,20
4771,1074224,Kemberly,1990,F,20
4772,1074225,Kenitra,1990,F,20
4773,1074226,Kenyada,1990,F,20
4774,1074227,Kiauna,1990,F,20
4775,1074228,Ladawn,1990,F,20
4776,1074229,Lakeysha,1990,F,20
4777,1074230,Lanee,1990,F,20
4778,1074231,Laporche,1990,F,20
4779,1074232,Laportia,1990,F,20
4780,1074233,Lashandra,1990,F,20
4781,1074234,Lashanna,1990,F,20
4782,1074235,Lashara,1990,F,20
4783,1074236,Lasheena,1990,F,20
4784,1074237,Lasonya,1990,F,20
4785,1074238,Latasia,1990,F,20
4786,1074239,Lateesha,1990,F,20
4787,1074240,Lavinia,1990,F,20
4788,1074241,Leatrice,1990,F,20
4789,1074242,Lekeshia,1990,F,20
4790,1074243,Linley,1990,F,20
4791,1074244,Livia,1990,F,20
4792,1074245,Lovely,1990,F,20
4793,1074246,Luann,1990,F,20
4794,1074247,Luci,1990,F,20
4795,1074248,Madilyn,1990,F,20
4796,1074249,Maiya,1990,F,20
4797,1074250,Marica,1990,F,20
4798,1074251,Maryanna,1990,F,20
4799,1074252,Marylin,1990,F,20
4800,1074253,Mason,1990,F,20
4801,1074254,Mataya,1990,F,20
4802,1074255,Matika,1990,F,20
4803,1074256,Mckinzie,1990,F,20
4804,1074257,Mellanie,1990,F,20
4805,1074258,Merrill,1990,F,20
4806,1074259,Mickie,1990,F,20
4807,1074260,Mitchell,1990,F,20
4808,1074261,Mysti,1990,F,20
4809,1074262,Naimah,1990,F,20
4810,1074263,Naya,1990,F,20
4811,1074264,Pandora,1990,F,20
4812,1074265,Parker,1990,F,20
4813,1074266,Patti,1990,F,20
4814,1074267,Porschia,1990,F,20
4815,1074268,Quintessa,1990,F,20
4816,1074269,Ramsey,1990,F,20
4817,1074270,Rasha,1990,F,20
4818,1074271,Rashaunda,1990,F,20
4819,1074272,Rayann,1990,F,20
4820,1074273,Reann,1990,F,20
4821,1074274,Ricci,1990,F,20
4822,1074275,Rona,1990,F,20
4823,1074276,Ronnesha,1990,F,20
4824,1074277,Rudy,1990,F,20
4825,1074278,Sadi,1990,F,20
4826,1074279,Sebrina,1990,F,20
4827,1074280,Sequoya,1990,F,20
4828,1074281,Shakeena,1990,F,20
4829,1074282,Shalise,1990,F,20
4830,1074283,Shandrea,1990,F,20
4831,1074284,Shaneequa,1990,F,20
4832,1074285,Shanekia,1990,F,20
4833,1074286,Shanikqua,1990,F,20
4834,1074287,Shanisha,1990,F,20
4835,1074288,Shannen,1990,F,20
4836,1074289,Sharese,1990,F,20
4837,1074290,Sharniece,1990,F,20
4838,1074291,Shaylin,1990,F,20
4839,1074292,Shekia,1990,F,20
4840,1074293,Shereka,1990,F,20
4841,1074294,Shiniqua,1990,F,20
4842,1074295,Solana,1990,F,20
4843,1074296,Sonal,1990,F,20
4844,1074297,Stephanee,1990,F,20
4845,1074298,Syreeta,1990,F,20
4846,1074299,Tacarra,1990,F,20
4847,1074300,Tanishia,1990,F,20
4848,1074301,Tashena,1990,F,20
4849,1074302,Tatjana,1990,F,20
4850,1074303,Tedra,1990,F,20
4851,1074304,Teona,1990,F,20
4852,1074305,Terrell,1990,F,20
4853,1074306,Tiyana,1990,F,20
4854,1074307,Trenice,1990,F,20
4855,1074308,Tresa,1990,F,20
4856,1074309,Trishia,1990,F,20
4857,1074310,Tylisha,1990,F,20
4858,1074311,Tyree,1990,F,20
4859,1074312,Valeri,1990,F,20
4860,1074313,Valisha,1990,F,20
4861,1074314,Venice,1990,F,20
4862,1074315,Vernice,1990,F,20
4863,1074316,Vi,1990,F,20
4864,1074317,Xia,1990,F,20
4865,1074318,Abra,1990,F,19
4866,1074319,Abriana,1990,F,19
4867,1074320,Aigner,1990,F,19
4868,1074321,Akeema,1990,F,19
4869,1074322,Alixandria,1990,F,19
4870,1074323,Aneshia,1990,F,19
4871,1074324,Ania,1990,F,19
4872,1074325,Anjuli,1990,F,19
4873,1074326,Annalyse,1990,F,19
4874,1074327,Apollonia,1990,F,19
4875,1074328,Aviance,1990,F,19
4876,1074329,Banessa,1990,F,19
4877,1074330,Bayley,1990,F,19
4878,1074331,Berlin,1990,F,19
4879,1074332,Bibiana,1990,F,19
4880,1074333,Bobbijo,1990,F,19
4881,1074334,Bradi,1990,F,19
4882,1074335,Brande,1990,F,19
4883,1074336,Bridgitte,1990,F,19
4884,1074337,Britley,1990,F,19
4885,1074338,Brittania,1990,F,19
4886,1074339,Brittanni,1990,F,19
4887,1074340,Cadence,1990,F,19
4888,1074341,Caitlen,1990,F,19
4889,1074342,Camesha,1990,F,19
4890,1074343,Carmin,1990,F,19
4891,1074344,Cecilee,1990,F,19
4892,1074345,Chalice,1990,F,19
4893,1074346,Chani,1990,F,19
4894,1074347,Charice,1990,F,19
4895,1074348,Charlena,1990,F,19
4896,1074349,Charmane,1990,F,19
4897,1074350,Chelby,1990,F,19
4898,1074351,Chelsia,1990,F,19
4899,1074352,Cher,1990,F,19
4900,1074353,Chrissa,1990,F,19
